canonical_name,entity_name,similarity_score,count,group_id
QANTAS CHAIRMANS LOUNGE,QANTAS CLUB CHAIRMAN'S LOUNGE,88.46153846153845,1,1312
QANTAS CHAIRMANS LOUNGE,QANTAS 'CHAIRMAN CLUB',80.0,1,1313
Q Super,Q Super,100.0,3,1315
Q Super,QSuper,92.3076923076923,2,1315
Q Super,Q-Super,85.71428571428572,1,1316
Q Super,Super SA,80.0,1,1317
Public Sector Superannuation Scheme,Public Sector Superannuation Scheme,100.0,3,1319
Public Sector Superannuation Scheme,Public Service Superannuation Scheme,90.14084507042254,1,1319
Prentice Family Trust,Prentice Family Trust,100.0,3,1321
Prentice Family Trust,Nenia Family Trust,82.05128205128204,2,1321
Point Lonsdale Surf Lifesaving Club,Point Lonsdale Surf Lifesaving Club,100.0,3,1323
Point Lonsdale Surf Lifesaving Club,Point Lookout Surf Lifesaving Club,84.05797101449275,1,1323
Platinum Asset,Platinum Asset,100.0,3,1325
Platinum Asset,Platinum Asset (PTM),82.35294117647058,1,1325
Pioneer Resources,Pioneer Resources,100.0,3,1327
Pioneer Resources,Mineral Resources,82.35294117647058,3,1327
Pharmacy Guild of Australia,Pharmacy Guild of Australia,100.0,3,1329
Pharmacy Guild of Australia,The Pharmacy Guild of Australia,93.10344827586206,1,1329
Pharmacy Guild of Australia,Pharmacy Board of Australia,85.18518518518519,1,1330
Pengana Emerging Companies Fund,Pengana Emerging Companies Fund,100.0,3,1332
Pengana Emerging Companies Fund,Pengana Emerging Companies,91.22807017543859,1,1332
Pebema P/L Superannuation Fund,Pebema P/L Superannuation Fund,100.0,3,1334
Pebema P/L Superannuation Fund,PMZF Pearl Superannuation Fund,83.33333333333334,3,1334
Pebema P/L Superannuation Fund,PFMZ Pearl Superannuation Fund,83.33333333333334,1,1335
Panaust Ltd,Panaust Ltd,100.0,3,1337
Panaust Ltd,PanAust Ltd,90.9090909090909,1,1337
Palestinian Authority,Palestinian Authority,100.0,3,1339
Palestinian Authority,Palestinian National Authority,82.35294117647058,2,1339
PMZF Pty Limited,PMZF Pty Limited,100.0,3,1341
PMZF Pty Limited,PMZF Pty Ltd,85.71428571428572,1,1341
P 500 AU ETF,P 500 AU ETF,100.0,3,1343
P 500 AU ETF,P 500 ETF,85.71428571428572,1,1343
Origin Energy Ltd,Origin Energy Ltd,100.0,3,1345
Origin Energy Ltd,Origin Energy,86.66666666666667,3,1345
One Steel,One Steel,100.0,3,1347
One Steel,One Steel.,94.73684210526316,1,1347
OPTISCAN,OPTISCAN,100.0,3,1349
OPTISCAN,GOTISCAN,87.5,1,1349
North Burleigh Surf Club,North Burleigh Surf Club,100.0,3,1351
North Burleigh Surf Club,Burleigh Surf Club,85.71428571428572,1,1351
Nigel Satterley of Satterley Property Group,Nigel Satterley of Satterley Property Group,100.0,3,1353
Nigel Satterley of Satterley Property Group,Nigel Satterley of The Satterley Group,83.9506172839506,1,1353
Network Energy Services,Network Energy Services,100.0,3,1355
Network Energy Services,Network Energy Services.,97.87234042553192,1,1355
Network 7,Network 7,100.0,3,1357
Network 7,7 Network,100.0,1,1357
Network 7,Network 10,84.21052631578947,2,1358
NatWest,NatWest,100.0,3,1360
NatWest,Natwest,85.71428571428572,1,1360
"NAB, Suncorp, Warwick Credit Union","NAB, Suncorp, Warwick Credit Union",100.0,3,1362
"NAB, Suncorp, Warwick Credit Union","NAB, Suncorp, Warwick Credit Union, Westpac",88.31168831168831,1,1362
My Room Children's Cancer Centre,My Room Children's Cancer Centre,100.0,3,1364
My Room Children's Cancer Centre,MyRoom Children's Cancer Centre,98.41269841269842,1,1364
My Room Children's Cancer Centre,My Room Children's Cancer Charity,86.15384615384616,1,1365
Multilink Community Services,Multilink Community Services,100.0,3,1367
Multilink Community Services,Multilink Community Services Inc,93.33333333333333,1,1367
Motor Vehicle,Motor Vehicle,100.0,3,1369
Motor Vehicle,Motor vehicle,92.3076923076923,2,1369
Morrison Strategic Advisory Services,Morrison Strategic Advisory Services,100.0,3,1371
Morrison Strategic Advisory Services,Morrison Strategic Advisory Services Pty LTD,90.0,2,1371
Moroccan Embassy,Moroccan Embassy,100.0,3,1373
Moroccan Embassy,Embassy of Morocco,82.35294117647058,1,1373
Moroccan Embassy,Korean Embassy,80.0,1,1374
Monacan Holdings,Monacan Holdings,100.0,3,1376
Monacan Holdings,Monocan Holdings,93.75,1,1376
Mineral Resources Ltd,Mineral Resources Ltd,100.0,3,1378
Mineral Resources Ltd,Mineral Resources Ltd.,97.67441860465115,2,1378
Mineral Resources Ltd,Mineral Resources Limited,91.30434782608697,2,1379
Mineral Resources Ltd,Mandrake Resources Ltd,83.72093023255813,1,1380
"Maylands, WA","Maylands, WA",100.0,3,1382
"Maylands, WA",Maylands WA,95.65217391304348,2,1382
Maclaughlin River Pastoral Pty Ltd,Maclaughlin River Pastoral Pty Ltd,100.0,3,1384
Maclaughlin River Pastoral Pty Ltd,Maclaughlin River Pastoral Company Pty Ltd,89.47368421052632,1,1384
MEMBERS EQUITY,MEMBERS EQUITY,100.0,3,1386
MEMBERS EQUITY,MEMBERS EQUITY BANK,84.84848484848484,1,1386
Lynas Corporation,Lynas Corporation,100.0,3,1388
Lynas Corporation,Lynas Corporation Ltd,89.47368421052632,2,1388
Lynas Corporation,Lion Corporation,84.84848484848484,1,1389
Logan Chamber of Commerce,Logan Chamber of Commerce,100.0,3,1391
Logan Chamber of Commerce,Local Chambers of Commerce,90.19607843137256,1,1391
Logan Chamber of Commerce,Swan Chamber of Commerce,89.79591836734694,1,1392
Logan Chamber of Commerce,Swan Camber of Commerce,87.5,1,1393
Logan Chamber of Commerce,Hornsby Chamber of Commerce,84.61538461538461,1,1394
Logan Chamber of Commerce,Geelong Chamber of Commerce,84.61538461538461,1,1395
Logan Chamber of Commerce,Erina Chamber of Commerce,84.0,1,1396
Logan Chamber of Commerce,Launceston Chamber of Commerce,83.63636363636364,1,1397
Logan Chamber of Commerce,Chamber of Commerce Mackay,82.35294117647058,1,1398
Logan Chamber of Commerce,Fremantle Chamber of Commerce,81.4814814814815,2,1399
Logan Chamber of Commerce,Toowoomba Chamber of Commerce,81.4814814814815,1,1400
Logan Chamber of Commerce,Penrith Chamber of Commerce,80.76923076923077,1,1401
Logan Chamber of Commerce,Gosford Chamber of Commerce,80.76923076923077,1,1402
Logan Chamber of Commerce,Cranbourne Chamber of Commerce,80.0,1,1403
Local Government NSW,Local Government NSW,100.0,3,1405
Local Government NSW,NSW Government,82.35294117647058,2,1405
La Trobe University,La Trobe University,100.0,3,1407
La Trobe University,Latrobe University,91.89189189189189,1,1407
Kelmscott Agricultural Society,Kelmscott Agricultural Society,100.0,3,1409
Kelmscott Agricultural Society,Huon Agricultural Society,80.0,2,1409
Karawatha Forest Protection Society,Karawatha Forest Protection Society,100.0,3,1411
Karawatha Forest Protection Society,Karawatha Forest Protection Society Inc,94.5945945945946,1,1411
Japanese Ambassador,Japanese Ambassador,100.0,3,1413
Japanese Ambassador,Ambassador or Japan,84.21052631578947,1,1413
Japanese Ambassador,Ambassador of Japan,84.21052631578947,1,1414
Japanese Ambassador,Chinese Ambassador,81.08108108108108,1,1415
Ishares Global Healthcare ETF,Ishares Global Healthcare ETF,100.0,3,1417
Ishares Global Healthcare ETF,IShares Global Healthcare ETF,96.55172413793103,1,1417
Inter-Parliamentary Union,Inter-Parliamentary Union,100.0,3,1419
Inter-Parliamentary Union,Inter Parliamentary Union,96.0,3,1419
Inter-Parliamentary Union,Inner Parliamentary Union,92.0,1,1420
Indonesian Government,Indonesian Government,100.0,3,1422
Indonesian Government,Government of Indonesia,90.9090909090909,1,1422
Hostplus,Hostplus,100.0,3,1424
Hostplus,Host Plus,82.35294117647058,1,1424
Health Services Union,Health Services Union,100.0,3,1426
Health Services Union,Health Service Union,97.5609756097561,1,1426
H&W Quantity Surveyors Pty Ltd,H&W Quantity Surveyors Pty Ltd,100.0,3,1428
H&W Quantity Surveyors Pty Ltd,HSW Quantity Surveyors Pty Ltd,96.66666666666667,1,1428
H&W Quantity Surveyors Pty Ltd,H S W Quantity Surveyors Pty Ltd,90.32258064516128,1,1429
H&W Quantity Surveyors Pty Ltd,W Quantity Surveyors Pty Ltd,89.65517241379311,2,1430
Greencape Wholesale Broadcap Fund,Greencape Wholesale Broadcap Fund,100.0,3,1432
Greencape Wholesale Broadcap Fund,Greenscape Wholesale Broadcap Fund,98.50746268656717,1,1432
Greencape Wholesale Broadcap Fund,Greencape Wholesale Broadcap,91.80327868852459,1,1433
Greencape Wholesale Broadcap Fund,Greencape Broadcap Fund,82.14285714285714,1,1434
Graincorp Ltd,Graincorp Ltd,100.0,3,1436
Graincorp Ltd,Graincorp Limited,86.66666666666667,1,1436
Google Australia,Google Australia,100.0,3,1438
Google Australia,Jolt Australia,80.0,1,1438
Friends of the ABC,Friends of the ABC,100.0,3,1440
Friends of the ABC,Friends of the ABC SA Inc,83.72093023255813,1,1440
Foundation Theatres,Foundation Theatres,100.0,3,1442
Foundation Theatres,Oaktree Foundation,81.08108108108108,1,1442
First State Superannuation,First State Superannuation,100.0,3,1444
First State Superannuation,First State Superannuation account,86.66666666666667,1,1444
First State Superannuation,Colonial First State Superannuation,85.24590163934427,2,1445
First State Superannuation,Statewide Superannuation,80.0,1,1446
Energy Australia,Energy Australia,100.0,3,1448
Energy Australia,Esor Australia,80.0,1,1448
Eley Griffiths Group Small Co Fund,Eley Griffiths Group Small Co Fund,100.0,3,1450
Eley Griffiths Group Small Co Fund,Eley Griffiths Group Small co Fund,91.17647058823529,1,1450
Eley Griffiths Group Small Co Fund,Eley Griffiths Group Small Companies Fund,90.66666666666666,2,1451
Eight H Trust,Eight H Trust,100.0,3,1453
Eight H Trust,Eight H trust,92.3076923076923,2,1453
Eight H Trust,Eight II Trust,88.88888888888889,2,1454
"Easts (Eastern Suburbs Leagues Club Ltd), Woy Woy","Easts (Eastern Suburbs Leagues Club Ltd), Woy Woy",100.0,3,1456
"Easts (Eastern Suburbs Leagues Club Ltd), Woy Woy","Easts (Eastern Suburbs Leagues Club Ltd), Woy",95.74468085106383,1,1456
E.C. Truss & Sons,E.C. Truss & Sons,100.0,3,1458
E.C. Truss & Sons,E. C. Truss & Sons,85.71428571428572,3,1458
E.C. Truss & Sons,E. C. Truss + Sons,80.0,1,1459
Deutsche Bank,Deutsche Bank,100.0,3,1461
Deutsche Bank,Deutsche Bank AG,89.65517241379311,1,1461
David A Gillespie Pty Ltd,David A Gillespie Pty Ltd,100.0,3,1463
David A Gillespie Pty Ltd,David A Gillespie Pty LTD,92.0,1,1463
Dankse,Dankse,100.0,3,1465
Dankse,Danske,83.33333333333334,1,1465
DAVID A GILLESPIE PTY LTD,DAVID A GILLESPIE PTY LTD,100.0,3,1467
DAVID A GILLESPIE PTY LTD,DAVID A GILLESPIE PTYLTD,85.71428571428572,1,1467
Cryo Australia Pty Ltd,Cryo Australia Pty Ltd,100.0,3,1469
Cryo Australia Pty Ltd,Canva Australia Pty Ltd,84.44444444444444,1,1469
Crop Life Australia,Crop Life Australia,100.0,3,1471
Crop Life Australia,Croplife Australia Limited,80.0,1,1471
Cronulla RSL Club,Cronulla RSL Club,100.0,3,1473
Cronulla RSL Club,Cronulla RSL,82.75862068965517,3,1473
Cricket NSW,Cricket NSW,100.0,3,1475
Cricket NSW,Cricket WA,85.71428571428572,1,1475
Credit union SA,Credit union SA,100.0,3,1477
Credit union SA,Credit union Sa,93.33333333333333,1,1477
Credit union SA,Credit unionSa,82.75862068965517,1,1478
Credit union SA,credit union sa,80.0,1,1479
Credit Union Aust.,Credit Union Aust.,100.0,3,1481
Credit Union Aust.,Credit Union Australia,85.0,1,1481
Credit Union Aust.,Australian Credit Union,82.92682926829268,1,1482
Credit Union Aust.,Credit Union AUS,82.35294117647058,1,1483
Credit Union Aust.,CUA Credit Union,82.35294117647058,1,1484
Credit Suisse,Credit Suisse,100.0,3,1486
Credit Suisse,Credit Suisse Ltd,86.66666666666667,1,1486
Commonwealth Parliamentary Association,Commonwealth Parliamentary Association,100.0,3,1488
Commonwealth Parliamentary Association,Commonwealth Parliamentary Association (CPA),92.6829268292683,1,1488
Commonwealth Parliamentary Association,Commonwealth Women's Parliamentary Association,90.47619047619048,1,1489
Coles Group Ltd,Coles Group Ltd,100.0,3,1491
Coles Group Ltd,Coles Group,84.61538461538461,3,1491
Coca-Cola South Pacific,Coca-Cola South Pacific,100.0,3,1493
Coca-Cola South Pacific,Coca Cola South Pacific,95.65217391304348,1,1493
City of Stirling,City of Stirling,100.0,3,1495
City of Stirling,City of Sterling,93.75,1,1495
Child PsychCorp Pty Ltd,Child PsychCorp Pty Ltd,100.0,3,1497
Child PsychCorp Pty Ltd,Child Psych Corp Pty Ltd,80.85106382978724,2,1497
Chester Family Trust,Chester Family Trust,100.0,3,1499
Chester Family Trust,Crewther Family Trust,87.8048780487805,1,1499
Chester Family Trust,CP Family Trust,80.0,1,1500
"Chamber of Minerals and Energy WA (CME), Minerals Council of Australia (MCA), and the Australian Petroleum Production & Exploration Association (APPEA)","Chamber of Minerals and Energy WA (CME), Minerals Council of Australia (MCA), and the Australian Petroleum Production & Exploration Association (APPEA)",100.0,3,1502
"Chamber of Minerals and Energy WA (CME), Minerals Council of Australia (MCA), and the Australian Petroleum Production & Exploration Association (APPEA)","Chamber of Minerals & Energy WA (MCE), Minerals Council of Australia (MCA), and the Australian Petroleum Production & Exploration Association (APPEA)",96.0,1,1502
Caringbah NSW,Caringbah NSW,100.0,3,1504
Caringbah NSW,"Caringbah, NSW",96.2962962962963,1,1504
Caringbah NSW,Caringbah,81.81818181818181,1,1505
Canberra,Canberra,100.0,3,1507
Canberra,QT Canberra,84.21052631578947,1,1507
Canberra,GMT Canberra,80.0,1,1508
CREDIT UNION SA,CREDIT UNION SA,100.0,3,1510
CREDIT UNION SA,MYSTATE CREDIT UNION,85.71428571428572,2,1510
COLLECTION HOUSE,COLLECTION HOUSE,100.0,3,1512
COLLECTION HOUSE,COLLECTION HOUSE ETA,88.88888888888889,1,1512
CGM Communications,CGM Communications,100.0,3,1514
CGM Communications,CMAX Communications,91.89189189189189,2,1514
C.B.A,C.B.A,100.0,3,1516
C.B.A,C.B.A.,90.9090909090909,1,1516
"Brisbane, QLD","Brisbane, QLD",100.0,3,1518
"Brisbane, QLD",Brisbane QLD,96.0,3,1518
Brisbane Airport Corporation,Brisbane Airport Corporation,100.0,3,1520
Brisbane Airport Corporation,Brisbane Airport Corporation Pty Ltd.,86.15384615384616,1,1520
Branyan Holdings Pty Ltd,Branyan Holdings Pty Ltd,100.0,3,1522
Branyan Holdings Pty Ltd,Branyan Holdings Pty Ltd.,97.95918367346938,1,1522
Bowls Australia,Bowls Australia,100.0,3,1524
Bowls Australia,Ports Australia,80.0,1,1524
Bowls Australia,Lions Australia,80.0,1,1525
Blue Energy,Blue Energy,100.0,3,1527
Blue Energy,Cue Energy,85.71428571428572,2,1527
Black Swan State Theatre Company,Black Swan State Theatre Company,100.0,3,1529
Black Swan State Theatre Company,Black Swan Theatre Company,89.65517241379311,1,1529
Betashares S,Betashares S,100.0,3,1531
Betashares S,BetaShares S,91.66666666666666,3,1531
Betashares S,Betashares,90.9090909090909,1,1532
Belvoir Theatre,Belvoir Theatre,100.0,3,1534
Belvoir Theatre,Belvoir St Theatre,90.9090909090909,1,1534
Beach Energy,Beach Energy,100.0,3,1536
Beach Energy,Beach Energy Ltd,85.71428571428572,2,1536
Babbage Hockey Pty Ltd,Babbage Hockey Pty Ltd,100.0,3,1538
Babbage Hockey Pty Ltd,Babbage Hockey Pty Ltd.,97.77777777777777,1,1538
Babbage Hockey Pty Ltd,Babbage Hockey Pty Limited,91.66666666666666,2,1539
BHP Billiton Limited,BHP Billiton Limited,100.0,3,1541
BHP Billiton Limited,Bhp Billiton Limited,90.0,1,1541
BANK OF QLD,BANK OF QLD,100.0,3,1543
BANK OF QLD,BANK QLD,84.21052631578947,1,1543
Australian-American Leadership Dialogue,Australian-American Leadership Dialogue,100.0,3,1545
Australian-American Leadership Dialogue,Australia-America Leadership Dialogue,97.36842105263158,2,1545
Australian Parliamentary Sports Club,Australian Parliamentary Sports Club,100.0,3,1547
Australian Parliamentary Sports Club,Australian Parliament Sports Club,95.65217391304348,2,1547
Australian Parliamentary Sports Club,Parliamentary Sports Club,81.9672131147541,1,1548
Australian National Credit Union,Australian National Credit Union,100.0,3,1550
Australian National Credit Union,"Australia National Credit Union, AGEST, PSS",82.66666666666667,1,1550
Australian Museum Foundation,Australian Museum Foundation,100.0,3,1552
Australian Museum Foundation,Australian War Memorial Foundation,80.64516129032258,2,1552
Australian Museum Foundation,Stroke Foundation Australia,80.0,2,1553
Australian Museum Foundation,Australian Security Medals Foundation,80.0,1,1554
Australian Israel and Jewish Affairs Council,Australian Israel and Jewish Affairs Council,100.0,3,1556
Australian Israel and Jewish Affairs Council,Australia Israel and Jewish Affairs Council,98.85057471264368,1,1556
Australian Israel and Jewish Affairs Council,Australian Israel Jewish Affairs Council,95.23809523809523,1,1557
Australian Israel and Jewish Affairs Council,Australia Israel Jewish Affairs Council,93.97590361445783,1,1558
Australian Israel and Jewish Affairs Council,Australia Israel & Jewish Affairs Council,91.76470588235294,3,1559
Australian Israel and Jewish Affairs Council,Australian Israel and Jewish Affairs Council (AIJAC),91.66666666666666,1,1560
Australian Israel and Jewish Affairs Council,Australia / Israel & Jewish Affairs Council,89.65517241379311,3,1561
Australian Institute of Architects,Australian Institute of Architects,100.0,3,1563
Australian Institute of Architects,Australian Institute of Landscape Architects,87.17948717948718,1,1563
Australian Institute of Architects,Life Fellow Australian Institute of Architects,85.0,2,1564
Australian Food and Grocery Council,Australian Food and Grocery Council,100.0,3,1566
Australian Food and Grocery Council,Australian Food & Grocery Council,91.17647058823529,3,1566
Australian Food and Grocery Council,The Australian Food & Grocery Council,88.88888888888889,1,1567
Australian Food and Grocery Council,Australian Grocery Council,85.24590163934427,1,1568
Australian Food and Grocery Council,Food and Grocery Council,81.35593220338984,1,1569
Australian Fabian Society,Australian Fabian Society,100.0,3,1571
Australian Fabian Society,Fabian Society of Australia,92.3076923076923,1,1571
Australian Distilling Pty Ltd,Australian Distilling Pty Ltd,100.0,3,1573
Australian Distilling Pty Ltd,Australian Distilling pty ltd,93.10344827586206,1,1573
Australia Israel Leadership Forum,Australia Israel Leadership Forum,100.0,3,1575
Australia Israel Leadership Forum,Australian Israel Leadership Forum,98.50746268656717,2,1575
